"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Long Island City",11109,99,"11109","24 - 35 months",117,73.31,2024,"Q4","MMR",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","24 - 35 months",853,744.09,2024,"Q4","MMR",""
"East Flatbush (North)/East Flatbush (South)",11203,95,"11203","24 - 35 months",625,654.76,2024,"Q4","MMR",""
"Bensonhurst/Mapleton",11204,99,"11204","24 - 35 months",1097,1060.9,2024,"Q4","MMR",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,60,"11205","24 - 35 months",573,960.65,2024,"Q4","MMR",""
"Williamsburg (South)",11206,62,"11206","24 - 35 months",861,1380.59,2024,"Q4","MMR",""
"Cypress Hills/East New York",11207,88,"11207","24 - 35 months",961,1085.98,2024,"Q4","MMR",""
"Cypress Hills/East New York",11208,91,"11208","24 - 35 months",1073,1179.35,2024,"Q4","MMR",""
"Bay Ridge/Fort Hamilton",11209,90,"11209","24 - 35 months",620,691.61,2024,"Q4","MMR",""
"Flatlands/Midwood",11210,94,"11210","24 - 35 months",667,705.85,2024,"Q4","MMR",""
