"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Co-op City/Edenwald",10475,86,"10475","24 - 35 months",255,296.35,2024,"Q2","Varicella",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",252,153.12,2024,"Q2","Varicella",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",799,312.88,2024,"Q2","Varicella",""
"Astoria (North)",11102,99,"11102","24 - 35 months",338,210.46,2024,"Q2","Varicella",""
"Astoria (North)/Astoria (South)",11103,99,"11103","24 - 35 months",273,259.08,2024,"Q2","Varicella",""
"Sunnyside",11104,94,"11104","24 - 35 months",221,235.67,2024,"Q2","Varicella",""
"Ditmars Steinway",11105,99,"11105","24 - 35 months",329,298.5,2024,"Q2","Varicella",""
"Astoria (South)",11106,97,"11106","24 - 35 months",304,314.38,2024,"Q2","Varicella",""
"Long Island City",11109,99,"11109","24 - 35 months",137,73.31,2024,"Q2","Varicella",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","24 - 35 months",828,744.09,2024,"Q2","Varicella",""
"East Flatbush (North)/East Flatbush (South)",11203,96,"11203","24 - 35 months",629,654.76,2024,"Q2","Varicella",""
"Bensonhurst/Mapleton",11204,99,"11204","24 - 35 months",1052,1060.9,2024,"Q2","Varicella",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,58,"11205","24 - 35 months",559,960.65,2024,"Q2","Varicella",""
"Williamsburg (South)",11206,59,"11206","24 - 35 months",811,1380.59,2024,"Q2","Varicella",""
"Cypress Hills/East New York",11207,89,"11207","24 - 35 months",969,1085.98,2024,"Q2","Varicella",""
"Cypress Hills/East New York",11208,94,"11208","24 - 35 months",1106,1179.35,2024,"Q2","Varicella",""
