DATE_CREATED,AGE_GROUP,DOB_RANGE,VACCINE_GROUP,DOSES,YEAR_COVERAGE,QUARTER,BOROUGH,MODZCTA,LABEL,NEIGHBORHOOD_NAME,POP_DENOMINATOR_YEAR,POP_DENOMINATOR,COUNT_PEOPLE_VAC,PERC_VAC
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10460,10460,Charlotte Gardens/Tremont/Van Nest/West Farms,2025 Vintage Estimates for 2024,808.7,612,76
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10461,10461,Morris Park/Pelham Bay/Westchester Square,2025 Vintage Estimates for 2024,570.05,483,85
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10462,10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,2025 Vintage Estimates for 2024,892.77,840,94
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10463,10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,2025 Vintage Estimates for 2024,759.09,575,76
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10464,10464,City Island,2025 Vintage Estimates for 2024,32.86,70,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10465,10465,Country Club/Throgs Neck,2025 Vintage Estimates for 2024,479.09,348,73
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10466,10466,Edenwald/Wakefield,2025 Vintage Estimates for 2024,778.12,549,71
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10467,10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,2025 Vintage Estimates for 2024,1180.74,992,84
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10468,10468,Fordham/Kingsbridge/University Heights,2025 Vintage Estimates for 2024,1034.37,719,70
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10469,10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,2025 Vintage Estimates for 2024,730.06,527,72
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10470,10470,Wakefield/Woodlawn,2025 Vintage Estimates for 2024,173.9,132,76
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10471,10471,Fieldston/North Riverdale/Riverdale,2025 Vintage Estimates for 2024,232.23,171,74
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10472,10472,Soundview,2025 Vintage Estimates for 2024,791.42,747,94
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10473,10473,Castle Hill/Clason Point/Soundview,2025 Vintage Estimates for 2024,556.92,431,77
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10474,10474,Hunts Point,2025 Vintage Estimates for 2024,154.08,127,82
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Bronx,10475,10475,Co-op City/Edenwald,2025 Vintage Estimates for 2024,289.89,212,73
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11004,"11004, 11005",Bellerose/Douglaston-Little Neck,2025 Vintage Estimates for 2024,148.48,236,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11101,11101,Astoria (South)/Long Island City/Sunnyside,2025 Vintage Estimates for 2024,367.72,593,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11102,11102,Astoria (North),2025 Vintage Estimates for 2024,227.58,283,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11103,11103,Astoria (North)/Astoria (South),2025 Vintage Estimates for 2024,271.42,223,82
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11104,11104,Sunnyside,2025 Vintage Estimates for 2024,242.43,200,82
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11105,11105,Ditmars Steinway,2025 Vintage Estimates for 2024,295.83,255,86
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11106,11106,Astoria (South),2025 Vintage Estimates for 2024,327.25,263,80
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11109,11109,Long Island City,2025 Vintage Estimates for 2024,70.88,119,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11201,11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,2025 Vintage Estimates for 2024,747.89,758,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11203,11203,East Flatbush (North)/East Flatbush (South),2025 Vintage Estimates for 2024,635.77,475,75
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11204,11204,Bensonhurst/Mapleton,2025 Vintage Estimates for 2024,1110.31,587,53
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11205,11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,2025 Vintage Estimates for 2024,989.73,282,28
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11206,11206,Williamsburg (South),2025 Vintage Estimates for 2024,1430.1,402,28
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11207,11207,Cypress Hills/East New York,2025 Vintage Estimates for 2024,1065.52,737,69
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11208,11208,Cypress Hills/East New York,2025 Vintage Estimates for 2024,1189.57,912,77
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11209,11209,Bay Ridge/Fort Hamilton,2025 Vintage Estimates for 2024,699.46,476,68
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11210,11210,Flatlands/Midwood,2025 Vintage Estimates for 2024,675.7,435,64
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11211,"11211, 11249",East Williamsburg/Williamsburg (North)/Williamsburg (South),2025 Vintage Estimates for 2024,1907.34,585,31
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11212,11212,Ocean Hill-Brownsville,2025 Vintage Estimates for 2024,975.42,655,67
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11213,11213,Crown Heights (East),2025 Vintage Estimates for 2024,928.38,411,44
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11214,11214,Bath Beach/Bensonhurst/Gravesend,2025 Vintage Estimates for 2024,889.02,620,70
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11215,11215,Gowanus/Park Slope/Windsor Terrace,2025 Vintage Estimates for 2024,845.78,697,82
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11216,11216,Bedford-Stuyvesant (West)/Crown Heights (West),2025 Vintage Estimates for 2024,510.84,359,70
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11217,"11217, 11243",Boerum Hill/Park Slope,2025 Vintage Estimates for 2024,459.14,423,92
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11218,11218,Kensington/Windsor Terrace,2025 Vintage Estimates for 2024,988.87,554,56
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11219,11219,Borough Park,2025 Vintage Estimates for 2024,2103.87,592,28
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11220,11220,Sunset Park,2025 Vintage Estimates for 2024,1057.51,954,90
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11221,11221,Bedford-Stuyvesant (East)/Bushwick,2025 Vintage Estimates for 2024,856.1,537,63
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11222,11222,Greenpoint,2025 Vintage Estimates for 2024,263.02,336,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11223,11223,Gravesend/Homecrest,2025 Vintage Estimates for 2024,882.31,638,72
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11224,11224,Brighton Beach/Coney Island/Seagate,2025 Vintage Estimates for 2024,396.09,252,64
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11225,11225,Crown Heights (West)/Prospect Lefferts Gardens,2025 Vintage Estimates for 2024,651.17,394,61
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11226,11226,Flatbush/Prospect Lefferts Gardens,2025 Vintage Estimates for 2024,1031.22,700,68
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11228,11228,Bath Beach/Dyker Heights,2025 Vintage Estimates for 2024,394.27,299,76
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11229,11229,Gerritsen Beach/Homecrest/Sheepshead Bay,2025 Vintage Estimates for 2024,786.25,521,66
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11230,11230,Midwood,2025 Vintage Estimates for 2024,1225.35,816,67
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11231,11231,Carroll Gardens/Cobble Hill/Red Hook,2025 Vintage Estimates for 2024,508.24,373,73
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11232,11232,Sunset Park,2025 Vintage Estimates for 2024,305.44,211,69
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11233,11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,2025 Vintage Estimates for 2024,946.57,493,52
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11234,11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,2025 Vintage Estimates for 2024,839.56,574,68
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11235,11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,2025 Vintage Estimates for 2024,682.76,492,72
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11236,11236,Canarsie,2025 Vintage Estimates for 2024,839.19,556,66
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11237,11237,Bushwick/East Williamsburg,2025 Vintage Estimates for 2024,472.58,350,74
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11238,11238,Clinton Hill/Prospect Heights,2025 Vintage Estimates for 2024,598.96,527,88
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Brooklyn,11239,11239,East New York,2025 Vintage Estimates for 2024,120.54,99,82
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11354,11354,Flushing/Murray Hill,2025 Vintage Estimates for 2024,399.74,373,93
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11355,11355,Flushing/Murray Hill/Queensboro Hill,2025 Vintage Estimates for 2024,624.23,685,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11356,11356,College Point,2025 Vintage Estimates for 2024,321.95,261,81
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11357,11357,Whitestone,2025 Vintage Estimates for 2024,370.24,290,78
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11358,11358,Auburndale/Murray Hill,2025 Vintage Estimates for 2024,314.34,271,86
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11360,11360,Bayside (North),2025 Vintage Estimates for 2024,143.89,90,63
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11361,11361,Bayside (North)/Bayside (South),2025 Vintage Estimates for 2024,259.85,168,65
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11362,11362,Douglaston-Little Neck,2025 Vintage Estimates for 2024,131.4,103,78
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11363,11363,Douglaston-Little Neck,2025 Vintage Estimates for 2024,48.35,38,79
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11364,11364,Bayside (South)/Oakland Gardens,2025 Vintage Estimates for 2024,289.49,247,85
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11365,11365,Auburndale/Fresh Meadows/Pomonok/Utopia,2025 Vintage Estimates for 2024,396.14,264,67
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11366,11366,Fresh Meadows/Hillcrest,2025 Vintage Estimates for 2024,96.35,102,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11367,11367,Kew Gardens Hills/Pomonok,2025 Vintage Estimates for 2024,598.31,429,72
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11368,11368,Corona/North Corona,2025 Vintage Estimates for 2024,1553.3,1143,74
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11369,11369,Airport/East Elmhurst,2025 Vintage Estimates for 2024,349.92,361,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11370,11370,Jackson Heights/Rikers Island,2025 Vintage Estimates for 2024,227.6,233,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11372,11372,Jackson Heights,2025 Vintage Estimates for 2024,677.27,542,80
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11373,11373,Elmhurst,2025 Vintage Estimates for 2024,1031.42,862,84
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11374,11374,Rego Park,2025 Vintage Estimates for 2024,403.23,310,77
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11375,11375,Forest Hills,2025 Vintage Estimates for 2024,715.58,591,83
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11377,11377,Woodside,2025 Vintage Estimates for 2024,792.67,685,86
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11378,11378,Maspeth,2025 Vintage Estimates for 2024,415.04,273,66
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11379,11379,Middle Village,2025 Vintage Estimates for 2024,340.52,218,64
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11385,11385,Glendale/Ridgewood,2025 Vintage Estimates for 2024,1194.66,765,64
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11411,11411,Cambria Heights,2025 Vintage Estimates for 2024,155.47,114,73
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11412,11412,St. Albans,2025 Vintage Estimates for 2024,375.65,265,71
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11413,11413,Laurelton/Rosedale,2025 Vintage Estimates for 2024,395.42,250,63
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11414,11414,Hamilton Beach/Howard Beach/Lindenwood,2025 Vintage Estimates for 2024,265.29,139,52
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11415,11415,Kew Gardens,2025 Vintage Estimates for 2024,217.99,148,68
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11416,11416,Ozone Park,2025 Vintage Estimates for 2024,286.16,271,95
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11417,11417,Ozone Park,2025 Vintage Estimates for 2024,302.72,249,82
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11418,11418,Richmond Hill,2025 Vintage Estimates for 2024,415.38,306,74
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11419,11419,Richmond Hill/South Ozone Park,2025 Vintage Estimates for 2024,446.68,364,81
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11420,11420,South Ozone Park,2025 Vintage Estimates for 2024,481.46,368,76
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11421,11421,Woodhaven,2025 Vintage Estimates for 2024,442.97,326,74
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11422,11422,Rosedale,2025 Vintage Estimates for 2024,314.16,218,69
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11423,11423,Hollis/Holliswood,2025 Vintage Estimates for 2024,241.2,242,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11426,11426,Bellerose,2025 Vintage Estimates for 2024,180.61,140,78
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11427,11427,Bellerose/Hollis Hills/Holliswood,2025 Vintage Estimates for 2024,222.39,137,62
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11428,11428,Queens Village,2025 Vintage Estimates for 2024,178.75,161,90
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11429,"11001, 11429",Queens Village,2025 Vintage Estimates for 2024,243.69,302,99
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11432,11432,Hillcrest/Jamaica Estates/Jamaica Hills,2025 Vintage Estimates for 2024,624.26,610,98
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11433,11433,Jamaica,2025 Vintage Estimates for 2024,412.67,366,89
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11434,11434,Airport/South Jamaica/Springfield Gardens/St. Albans,2025 Vintage Estimates for 2024,699.07,469,67
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11435,11435,Briarwood/Jamaica,2025 Vintage Estimates for 2024,638.32,530,83
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11436,11436,South Jamaica/South Ozone Park,2025 Vintage Estimates for 2024,228.2,176,77
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11691,11691,Edgemere/Far Rockaway,2025 Vintage Estimates for 2024,1046.8,594,57
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11692,11692,Arverne/Edgemere,2025 Vintage Estimates for 2024,303.21,153,50
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11693,11693,Arverne/Broad Channel,2025 Vintage Estimates for 2024,136.3,67,49
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11694,11694,Belle Harbor-Neponsit/Rockaway Park,2025 Vintage Estimates for 2024,181.86,101,56
2/2/2026,24 - 35 months,07/01/2021 - 06/30/2022,PCV,4,2024,Q2,Queens,11697,11697,Breezy Point,2025 Vintage Estimates for 2024,30.84,32,99
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10001,"10001, 10118",Chelsea/NoMad/West Chelsea,2025 Vintage Estimates for 2024,243.09,57,23
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10002,10002,Chinatown/Lower East Side,2025 Vintage Estimates for 2024,1348.63,120,9
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10003,10003,East Village/Gramercy/Greenwich Village,2025 Vintage Estimates for 2024,352.65,,
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10004,10004,Financial District,2025 Vintage Estimates for 2024,31.88,,
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10005,10005,Financial District,2025 Vintage Estimates for 2024,50.74,,
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10006,10006,Financial District,2025 Vintage Estimates for 2024,21.24,16,75
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10007,10007,TriBeCa,2025 Vintage Estimates for 2024,129.87,,
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10009,10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,2025 Vintage Estimates for 2024,751.71,23,3
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10010,10010,Flatiron/Gramercy/Kips Bay,2025 Vintage Estimates for 2024,262.98,17,6
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10011,10011,Chelsea,2025 Vintage Estimates for 2024,450.53,17,4
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10012,10012,Greenwich Village/SoHo,2025 Vintage Estimates for 2024,222.1,,
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10013,10013,Hudson Square/Little Italy/SoHo/TriBeCa,2025 Vintage Estimates for 2024,440.9,22,5
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10014,10014,Hudson Square/Meatpacking District/West Village,2025 Vintage Estimates for 2024,264.41,,
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10016,10016,Kips Bay/Murray Hill/NoMad,2025 Vintage Estimates for 2024,391.24,39,10
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10017,10017,East Midtown/Murray Hill,2025 Vintage Estimates for 2024,100.77,85,84
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10018,10018,Hell's Kitchen/Midtown Manhattan,2025 Vintage Estimates for 2024,51.69,,
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10019,"10019, 10020",Hell's Kitchen/Midtown Manhattan,2025 Vintage Estimates for 2024,316.46,65,21
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10021,10021,Lenox Hill/Upper East Side,2025 Vintage Estimates for 2024,556.39,20,4
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10022,10022,East Midtown,2025 Vintage Estimates for 2024,309.88,,
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10023,10023,Lincoln Square,2025 Vintage Estimates for 2024,859.28,23,3
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10024,10024,Upper West Side,2025 Vintage Estimates for 2024,1060.95,21,2
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10025,10025,Manhattan Valley/Morningside Heights/Upper West Side,2025 Vintage Estimates for 2024,1423.72,58,4
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10026,10026,Central Harlem (South),2025 Vintage Estimates for 2024,743.97,84,11
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10027,10027,Central Harlem (South)/Morningside Heights/West Harlem,2025 Vintage Estimates for 2024,1170.05,124,11
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10028,10028,Upper East Side/Yorkville,2025 Vintage Estimates for 2024,788.78,12,2
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10029,10029,East Harlem,2025 Vintage Estimates for 2024,1686.93,290,17
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10030,10030,Central Harlem (North),2025 Vintage Estimates for 2024,690.16,62,9
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10031,10031,Hamilton Heights/West Harlem,2025 Vintage Estimates for 2024,1101.11,123,11
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10032,10032,Washington Heights (South),2025 Vintage Estimates for 2024,970.06,106,11
2/2/2026,9 - 10 years,07/01/2013 - 06/30/2015,HPV,1,2024,Q2,Manhattan,10033,10033,Washington Heights (North)/Washington Heights (South),2025 Vintage Estimates for 2024,971.42,115,12
